name,type,start_time,duration,"mosi","miso"
"SPI","result",0.41615216,1.5e-05,0xB9,0xFF
"SPI","result",0.41620182,1.498e-05,0x46,0xFF
"SPI","result",0.41623024,1.5e-05,0xBC,0xFF
"SPI","disable",0.41625494,1.99999999e-08,,
"SPI","enable",0.41626418,2.00000004e-08,,
"SPI","result",0.41627016,1.5e-05,0x44,0xFF
"SPI","result",0.4162971,1.5e-05,0xFF,0x00
"SPI","disable",0.41632006,1.99999995e-08,,
"SPI","enable",0.4163213,1.99999995e-08,,
"SPI","result",0.4163273,1.498e-05,0x44,0xFF
"SPI","result",0.41635424,1.498e-05,0xFF,0xFF
"SPI","disable",0.41637744,1.99999999e-08,,
"SPI","enable",0.41641336,1.99999999e-08,,
"SPI","result",0.41642284,1.5e-05,0xEA,0xFF
"SPI","result",0.41645128,1.5e-05,0xD3,0xFF
"SPI","result",0.41647972,1.5e-05,0x37,0xFF
"SPI","result",0.41652962,1.498e-05,0xD2,0xFF
"SPI","result",0.41655806,1.498e-05,0x9A,0xFF
"SPI","result",0.4165865,1.498e-05,0x89,0xFF
"SPI","result",0.41661494,1.498e-05,0x82,0xFF
"SPI","result",0.41664338,1.498e-05,0xEA,0xFF
"SPI","disable",0.41666808,1.99999999e-08,,
"SPI","enable",0.4166773,1.99999999e-08,,
"SPI","result",0.4166833,1.498e-05,0x44,0xFF
"SPI","result",0.41671024,1.498e-05,0xFF,0x00
"SPI","disable",0.4167332,1.99999999e-08,,
"SPI","enable",0.41673444,1.99999999e-08,,
"SPI","result",0.41674042,1.5e-05,0x44,0xFF
"SPI","result",0.41676736,1.5e-05,0xFF,0xFF
"SPI","disable",0.41679058,1.99999999e-08,,
"SPI","enable",0.4168265,1.99999995e-08,,
"SPI","result",0.41683598,1.498e-05,0x05,0xFF
"SPI","result",0.41686992,1.498e-05,0x0C,0xFF
"SPI","result",0.41689834,1.5e-05,0xAE,0xFF
"SPI","result",0.4169268,1.498e-05,0x4C,0xFF
"SPI","result",0.41695524,1.498e-05,0xF5,0xFF
"SPI","result",0.41698368,1.498e-05,0xF6,0xFF
"SPI","result",0.41701212,1.498e-05,0x3C,0xFF
"SPI","result",0.41704056,1.498e-05,0xB3,0xFF
"SPI","disable",0.41706526,1.99999999e-08,,
"SPI","enable",0.41707448,2.00000004e-08,,
"SPI","result",0.41708048,1.498e-05,0x44,0xFF
"SPI","result",0.41710742,1.498e-05,0xFF,0x00
"SPI","disable",0.41713036,1.99999999e-08,,
"SPI","enable",0.41713162,2.00000004e-08,,
"SPI","result",0.4171376,1.5e-05,0x44,0xFF
"SPI","result",0.417186,1.498e-05,0xFF,0xFF
"SPI","disable",0.4172092,1.99999999e-08,,
"SPI","enable",0.41724512,1.99999999e-08,,
"SPI","result",0.41732272,1.498e-05,0xE9,0xFF
"SPI","result",0.41735116,1.498e-05,0xA7,0xFF
"SPI","result",0.4173796,1.498e-05,0x70,0xFF
"SPI","result",0.41740804,1.498e-05,0xDF,0xFF
"SPI","result",0.41743648,1.498e-05,0xF1,0xFF
"SPI","result",0.41746492,1.498e-05,0x14,0xFF
"SPI","result",0.41751482,1.498e-05,0x4F,0xFF
"SPI","result",0.41754326,1.498e-05,0x04,0xFF
"SPI","disable",0.41756794,1.99999999e-08,,
"SPI","enable",0.41757718,1.99999999e-08,,
"SPI","result",0.41758316,1.498e-05,0x44,0xFF
"SPI","result",0.4176101,1.5e-05,0xFF,0x00
"SPI","disable",0.41763306,1.99999999e-08,,
"SPI","enable",0.4176343,1.99999995e-08,,
"SPI","result",0.4176403,1.498e-05,0x44,0xFF
